name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Dollar Tree · Visited link,"Southland Terrace, 3923 7th Street Rd, Louisville, KY 40216",dollartree.com,(502) 901-6988,,4.0,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.1927161,-85.8764161,Dollar/Discount Stores in Louisville 40205
Family Dollar · Visited link,"3417 W Broadway, Louisville, KY 40211",familydollar.com,(502) 438-9682,,3.4,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2503207,-85.8816435,Dollar/Discount Stores in Louisville 40205
Dollar General · Visited link,"2701 Dixie Hwy, Louisville, KY 40216",dollargeneral.com,(502) 632-6780,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2503207,-85.8816435,Dollar/Discount Stores in Louisville 40205
Family Dollar · Visited link,"2124 Bank St, Louisville, KY 40212",familydollar.com,(502) 208-2845,,3.8,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2503207,-85.8816435,Dollar/Discount Stores in Louisville 40205
Dollar General · Visited link,"3808 7th Street Rd, Louisville, KY 40216",dollargeneral.com,(502) 792-9639,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1954257,-85.874966,Dollar/Discount Stores in Louisville 40205
Dollar Tree · Visited link,"4800 Bardstown Road Former Walgreens Bardstown, Louisville, KY 40291",dollartree.com,(502) 916-7345,,4.4,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.1779439,-85.6941979,Dollar/Discount Stores in Louisville 40205
Dollar Tree · Visited link,"4121 Shelbyville Rd St Matthews Pavilion, Louisville, KY 40207",dollartree.com,(502) 710-0545,,4.3,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.2533342,-85.7180011,Dollar/Discount Stores in Louisville 40205
Everything Dollar store · Visited link,"4443 Cane Run Rd #112, Louisville, KY 40216",,(502) 916-7231,,3.0,,38.1950756,-85.9123245,Dollar/Discount Stores in Louisville 40205
Dollar General Market · Visited link,"3430 Taylor Blvd, Louisville, KY 40215",dollargeneral.com,(502) 438-9080,,3.8,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1980574,-85.8559411,Dollar/Discount Stores in Louisville 40205
Family Dollar · Visited link,"790 Eastern Pkwy, Louisville, KY 40217",familydollar.com,(502) 438-9318,,3.4,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2140395,-85.8150439,Dollar/Discount Stores in Louisville 40205
Dollar General · Visited link,"2625 Rockford Ln, Shively, KY 40216",dollargeneral.com,(502) 536-7998,,3.6,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1783201,-85.9191643,Dollar/Discount Stores in Louisville 40205
Dollar General · Visited link,"1201 Dixie Hwy, Louisville, KY 40210",dollargeneral.com,(502) 632-7060,,3.6,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2372527,-85.8585835,Dollar/Discount Stores in Louisville 40205
Bargain Supply Company · Visited link,"844 E Jefferson St, Louisville, KY 40206",bargainsupply.com,(502) 562-5000,,4.7,"Roomy appliance store stocking washers, refrigerators & other essentials, plus tools & electronics.",38.2513196,-85.8093596,Dollar/Discount Stores in Louisville 40205
Dollar General · Visited link,"3943 Taylorsville Rd, Louisville, KY 40220",dollargeneral.com,(502) 272-0700,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2207701,-85.6989629,Dollar/Discount Stores in Louisville 40205
Dollar General · Visited link,"4149 Taylor Blvd, Louisville, KY 40215",dollargeneral.com,(502) 309-9470,,3.5,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.180126,-85.8548658,Dollar/Discount Stores in Louisville 40205
Dollar General · Visited link,"4207 Medallion Ct, Louisville, KY 40219",dollargeneral.com,(502) 632-7085,,3.8,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1668836,-85.7545666,Dollar/Discount Stores in Louisville 40205
Family Dollar · Visited link,"Cliffside Plaza, 1961 Brownsboro Rd, Louisville, KY 40206",familydollar.com,(502) 822-7939,,3.5,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2602857,-85.781353,Dollar/Discount Stores in Louisville 40205
"DERBY DOLLAR STORE, LLC · Visited link","5057 Poplar Level Rd, Louisville, KY 40219",,,,,,38.1633955,-85.7505011,Dollar/Discount Stores in Louisville 40205
Dollar General · Visited link,"7701 Smyrna Pkwy, Louisville, KY 40228",dollargeneral.com,(502) 785-5260,,4.0,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.137476,-85.7133728,Dollar/Discount Stores in Louisville 40205
Dollar Tree · Visited link,"4241 Outer Loop Tymberwood, Louisville, KY 40219",dollartree.com,(502) 715-4006,,4.0,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.1399246,-85.7543091,Dollar/Discount Stores in Louisville 40205
Dollar Smart · Visited link,"4110 Taylor Blvd, Louisville, KY 40215",,(502) 368-9383,,4.2,,38.182429,-85.8562698,Dollar/Discount Stores in Louisville 40205
Dollar General · Visited link,"7427 3rd Street Rd, Louisville, KY 40214",dollargeneral.com,(502) 785-5290,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.182429,-85.8562698,Dollar/Discount Stores in Louisville 40205
Family Dollar · Visited link,"1234 W Broadway, Louisville, KY 40203",familydollar.com,(502) 495-3591,,3.5,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2474661,-85.8451212,Dollar/Discount Stores in Louisville 40205
Dollar General · Visited link,"7500 Terry Rd, Louisville, KY 40258",dollargeneral.com,(502) 632-7071,,5.0,"·
Delivery",38.1441613,-85.9446308,Dollar/Discount Stores in Louisville 40205
Dollar Tree · Visited link,"Tradewinds Plaza, 4443 Cane Run Rd, Louisville, KY 40216",dollartree.com,(502) 654-8010,,4.1,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.1951676,-85.9122194,Dollar/Discount Stores in Louisville 40205
Dollar General · Visited link,"9267 Smyrna Pkwy, Louisville, KY 40229",dollargeneral.com,(502) 792-7577,,3.8,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1138039,-85.716,Dollar/Discount Stores in Louisville 40205
Dollar General · Visited link,"4744 Bardstown Rd, Louisville, KY 40218",dollargeneral.com,(502) 654-8655,,4.0,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1775283,-85.6962322,Dollar/Discount Stores in Louisville 40205
Dollar General · Visited link,"5501 Clearwater Farm Blvd, Louisville, KY 40228",dollargeneral.com,(502) 653-1660,,4.0,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.154717,-85.7326296,Dollar/Discount Stores in Louisville 40205
Family Dollar · Visited link,"3022 Portland Ave, Louisville, KY 40212",familydollar.com,(502) 438-9773,,3.3,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2731929,-85.8696008,Dollar/Discount Stores in Louisville 40205
Family Dollar · Visited link,"3277 Taylor Blvd, Louisville, KY 40215",familydollar.com,(502) 473-9403,,3.8,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2023815,-85.8525879,Dollar/Discount Stores in Louisville 40205
Dollar Tree · Visited link,"5713 Preston Hwy, E Indian Trail, Louisville, KY 40219",dollartree.com,(502) 579-8460,,3.8,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.1665913,-85.7763858,Dollar/Discount Stores in Louisville 40205
Family Dollar · Visited link,"3201 Kristin Way, Louisville, KY 40216",familydollar.com,(502) 916-7073,,3.6,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.1973877,-85.9110807,Dollar/Discount Stores in Louisville 40205
Dollar General · Visited link,"7850 Dixie Hwy, Louisville, KY 40258",dollargeneral.com,(502) 791-9195,,3.8,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1365278,-85.9166985,Dollar/Discount Stores in Louisville 40205
Family Dollar · Visited link,"2421 W Market St, Louisville, KY 40212",familydollar.com,(502) 313-0050,,3.6,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2594687,-85.8630077,Dollar/Discount Stores in Louisville 40205
Family Dollar · Visited link,"723 Gagel Ave, Louisville, KY 40216",familydollar.com,(502) 509-6090,,3.9,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.171381,-85.8710449,Dollar/Discount Stores in Louisville 40205
Dollar General · Visited link,"10608 W Manslick Rd, Louisville, KY 40272",dollargeneral.com,(502) 208-7213,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1073132,-85.8339761,Dollar/Discount Stores in Louisville 40205
Dollar Tree · Visited link,"6801, 156 Dixie Hwy #155, Louisville, KY 40258",dollartree.com,(502) 654-8680,,4.3,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.1508732,-85.9077933,Dollar/Discount Stores in Louisville 40205
Family Dollar · Visited link,"4335 Bardstown Rd, Louisville, KY 40218",familydollar.com,(502) 916-7223,,3.6,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.1865587,-85.7075224,Dollar/Discount Stores in Louisville 40205
Dollar Tree · Visited link,"4934 Manslick Rd Former Coxs, Louisville, KY 40216",dollartree.com,(502) 313-9014,,4.0,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.1721522,-85.8707476,Dollar/Discount Stores in Louisville 40205
