name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Ken Combs Running Store · Visited link,"4137 Shelbyville Rd, Louisville, KY 40207",kencombsrunningstore.com,(502) 895-3410,,4.9,"·
In-store pickup",38.248632,-85.6980794,Recently Closed Stores in Louisville 40207
Fleet Feet St.Matthews - Louisville · Visited link,"117 Breckenridge Ln, Louisville, KY 40207",fleetfeet.com,(502) 479-8786,,4.9,"Retail chain stocking athletic shoes, apparel & accessories geared toward runners.",38.248632,-85.6980794,Recently Closed Stores in Louisville 40207
Our Place Liquors · Visited link,"3808 Poplar Level Rd, Louisville, KY 40213",,(502) 452-1142,,4.5,"·
Delivery",38.2047703,-85.7849684,Recently Closed Stores in Louisville 40207
Rainbow Blossom St Matthews · Visited link,"3738 Lexington Rd, Louisville, KY 40207",rainbowblossom.com,(502) 896-0189,,4.5,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2520587,-85.7311557,Recently Closed Stores in Louisville 40207
Retroville KY · Visited link,"960 Baxter Ave Suite B, Louisville, KY 40204",,,,4.9,,38.240471,-85.7969634,Recently Closed Stores in Louisville 40207
Trader Joe's · Visited link,"4600 Shelbyville Rd #111, Louisville, KY 40207",locations.traderjoes.com,(502) 895-1361,,4.7,"Grocery chain with a variety of signature items, plus produce, dairy & more (most sell wine & beer).",38.2500898,-85.7034683,Recently Closed Stores in Louisville 40207
Walmart Neighborhood Market · Visited link,"143 Thierman Ln, St Matthews, KY 40207",walmart.com,(502) 893-8088,,4.2,"·
Drive-through
·
No-contact delivery
·
Dine-in",38.2500898,-85.7034683,Recently Closed Stores in Louisville 40207
Dolfinger's · Visited link,"3937 Chenoweth Square, Louisville, KY 40207",dolfingers.com,(502) 895-3226,,4.7,,38.2500898,-85.7034683,Recently Closed Stores in Louisville 40207
Aquarium Guy LLC · Visited link,"1421 Hess Ln, Louisville, KY 40213",aquariumguyllc.com,(502) 548-8660,,4.5,,38.2118404,-85.7938275,Recently Closed Stores in Louisville 40207
Shelbyville Road Plaza · Visited link,"4598 Shelbyville Rd, St Matthews, KY 40207",google.com,,,4.3,,38.250416,-85.7021614,Recently Closed Stores in Louisville 40207
A Reader's Corner- AN ONLINE BUSINESS · Visited link,,areaderscorner.com,(502) 897-5578,,4.7,,46.423669,-130.0148064,Recently Closed Stores in Louisville 40207
World Market · Visited link,"4600 Shelbyville Rd #607, St Matthews, KY 40207",stores.worldmarket.com,(502) 891-0066,,4.5,"Retail chain featuring an eclectic array of imported housewares, furniture, decor & specialty foods.",38.2486385,-85.7014515,Recently Closed Stores in Louisville 40207
Playthings Toy Shoppe · Visited link,"4209 Shelbyville Rd, Louisville, KY 40207",playthingstoyshoppe.com,(502) 895-6152,,4.8,,38.2486385,-85.7014515,Recently Closed Stores in Louisville 40207
Dine Company - The Restaurant Store · Visited link,"3110 Preston Hwy, Louisville, KY 40213",dinecompany.com,(502) 637-3232,,4.3,"·
In-store shopping
·
In-store pickup
·
Delivery",38.2039434,-85.8085798,Recently Closed Stores in Louisville 40207
High 5 Smoke Shop · Visited link,"796 Eastern Pkwy, Louisville, KY 40217",,(502) 749-7036,,4.4,"·
In-store shopping",38.2039434,-85.8085798,Recently Closed Stores in Louisville 40207
Big Lots · Visited link,"4121 Shelbyville Rd, Louisville, KY 40207",local.biglots.com,(502) 896-0885,,4.2,"Chain selling a range of products such as housewares, grocery items & furniture.",38.2533708,-85.7179597,Recently Closed Stores in Louisville 40207
Blush Boutique · Visited link,"3745 Lexington Rd, Louisville, KY 40207",blushboutiques.com,(502) 897-7207,,4.9,"·
In-store pickup",38.2533708,-85.7179597,Recently Closed Stores in Louisville 40207
Glasscock Too · Visited link,"155 Chenoweth Ln, Louisville, KY 40207",shopglasscockboutique.com,(502) 709-5929,,5.0,"·
In-store pickup",38.2533708,-85.7179597,Recently Closed Stores in Louisville 40207
Nanz & Kraft Florists · Visited link,"141 Breckenridge Ln, Louisville, KY 40207",nanzandkraft.com,(502) 897-6551,,4.7,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2533708,-85.7179597,Recently Closed Stores in Louisville 40207
Books-A-Million · Visited link,"994 Breckenridge Ln, Louisville, KY 40207",booksamillion.com,(502) 894-8606,,4.3,"Large chain bookstore stocking a range of titles for adults & kids, plus toys & games.",38.2533708,-85.7179597,Recently Closed Stores in Louisville 40207
Scheller's Fitness & Cycling - St. Matthews · Visited link,"132 Breckenridge Ln, Louisville, KY 40207",schellers.com,(502) 897-2611,,5.0,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2533708,-85.7179597,Recently Closed Stores in Louisville 40207
Paper Source · Visited link,"3727 Lexington Rd, Louisville, KY 40207",papersource.com,(502) 895-2707,,4.5,"Chain for decorative paper, crafting supplies & quirky gifts, plus custom stationery.",38.2533708,-85.7179597,Recently Closed Stores in Louisville 40207
Audubon Pharmacy · Visited link,"3503 Poplar Level Rd, Louisville, KY 40213",audubonpharmacy.com,(502) 371-1002,,4.9,"·
Delivery",38.2088522,-85.787757,Recently Closed Stores in Louisville 40207
Zappos Unboxed · Visited link,"5000 Shelbyville Rd Suite 1493, Louisville, KY 40207",zappos.com,(502) 212-0074,,4.0,,38.2489532,-85.695338,Recently Closed Stores in Louisville 40207
Dillard's · Visited link,"5000 Shelbyville Rd, Louisville, KY 40207",dillards.com,(502) 893-4400,,4.3,"Department store chain with apparel, shoes & accessories, plus beauty products & home goods.",38.2489532,-85.695338,Recently Closed Stores in Louisville 40207
Bedded Bliss · Visited link,"3936 Chenoweth Square, Louisville, KY 40207",beddedblisslinens.com,(502) 899-5153,,4.1,,38.2489532,-85.695338,Recently Closed Stores in Louisville 40207
Digs Home And Garden · Visited link,"3905 Chenoweth Square, Louisville, KY 40207",digshomeandgarden.com,(502) 893-3447,,4.6,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2539409,-85.7278601,Recently Closed Stores in Louisville 40207
