name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Dollar Tree · Visited link,"4934 Manslick Rd Former Coxs, Louisville, KY 40216",dollartree.com,(502) 313-9014,,4.0,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.1721522,-85.9428454,Dollar/Discount Stores in Louisville 40214
Dollar Tree · Visited link,"2815 W Broadway Village, Louisville, KY 40211",dollartree.com,(502) 822-7891,,3.8,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.1721522,-85.9428454,Dollar/Discount Stores in Louisville 40214
Dollar General · Visited link,"7717 St Andrews Church Rd, Louisville, KY 40214",dollargeneral.com,(502) 632-7780,,2.3,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1721522,-85.9428454,Dollar/Discount Stores in Louisville 40214
Dollar Tree · Visited link,"700 Algonquin Pkwy WAGS, Louisville, KY 40208",dollartree.com,(502) 536-7790,,3.9,"·
In-store shopping",38.1721522,-85.9428454,Dollar/Discount Stores in Louisville 40214
Dollar Tree · Visited link,"Former Dry Cleaners, 2929 Preston Hwy, Louisville, KY 40217",dollartree.com,(502) 632-6237,,3.9,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.1721522,-85.9428454,Dollar/Discount Stores in Louisville 40214
Dollar Tree · Visited link,"Southland Terrace, 3923 7th Street Rd, Louisville, KY 40216",dollartree.com,(502) 901-6988,,4.0,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.1721522,-85.9428454,Dollar/Discount Stores in Louisville 40214
Everything Dollar store · Visited link,"4443 Cane Run Rd #112, Louisville, KY 40216",,(502) 916-7231,,3.0,,38.1721522,-85.9428454,Dollar/Discount Stores in Louisville 40214
Dollar Tree · Visited link,"4241 Outer Loop Tymberwood, Louisville, KY 40219",dollartree.com,(502) 715-4006,,4.0,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.1399246,-85.8264069,Dollar/Discount Stores in Louisville 40214
Family Dollar · Visited link,"790 Eastern Pkwy, Louisville, KY 40217",familydollar.com,(502) 438-9318,,3.4,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.1399246,-85.8264069,Dollar/Discount Stores in Louisville 40214
Dollar General · Visited link,"2701 Dixie Hwy, Louisville, KY 40216",dollargeneral.com,(502) 632-6780,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.211008,-85.9411515,Dollar/Discount Stores in Louisville 40214
Dollar General · Visited link,"2324 W Broadway, Louisville, KY 40211",dollargeneral.com,(502) 785-8326,,3.7,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.211008,-85.9411515,Dollar/Discount Stores in Louisville 40214
Dollar General · Visited link,"3517 Cane Run Rd, Louisville, KY 40211",dollargeneral.com,(502) 805-6985,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.211008,-85.9411515,Dollar/Discount Stores in Louisville 40214
Dollar General · Visited link,"8715 3rd Street Rd, Louisville, KY 40272",dollargeneral.com,(502) 791-9780,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.211008,-85.9411515,Dollar/Discount Stores in Louisville 40214
Dollar Tree · Visited link,"Park Place Shopping Center, 9070 Dixie Hwy, Louisville, KY 40258",dollartree.com,(502) 208-1485,,4.2,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.211008,-85.9411515,Dollar/Discount Stores in Louisville 40214
Dollar Tree · Visited link,"7700 Shepherdsville Rd Former WAGS, Louisville, KY 40219",dollartree.com,(502) 861-9386,,3.7,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.1383849,-85.8022481,Dollar/Discount Stores in Louisville 40214
Dollar General · Visited link,"7850 Dixie Hwy, Louisville, KY 40258",dollargeneral.com,(502) 791-9195,,3.8,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1365278,-85.9887963,Dollar/Discount Stores in Louisville 40214
Family Dollar · Visited link,"3036 Wilson Ave, Louisville, KY 40211",familydollar.com,(502) 276-6529,,3.6,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2260076,-85.9509869,Dollar/Discount Stores in Louisville 40214
Dollar Tree · Visited link,"5713 Preston Hwy, E Indian Trail, Louisville, KY 40219",dollartree.com,(502) 579-8460,,3.8,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.1665913,-85.8484836,Dollar/Discount Stores in Louisville 40214
Dollar Tree · Visited link,"Tradewinds Plaza, 4443 Cane Run Rd, Louisville, KY 40216",dollartree.com,(502) 654-8010,,4.1,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.1951676,-85.9843172,Dollar/Discount Stores in Louisville 40214
Dollar General · Visited link,"3808 7th Street Rd, Louisville, KY 40216",dollargeneral.com,(502) 792-9639,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1951676,-85.9843172,Dollar/Discount Stores in Louisville 40214
Dollar General · Visited link,"1201 Dixie Hwy, Louisville, KY 40210",dollargeneral.com,(502) 632-7060,,3.6,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1951676,-85.9843172,Dollar/Discount Stores in Louisville 40214
Family Dollar · Visited link,"4335 Bardstown Rd, Louisville, KY 40218",familydollar.com,(502) 916-7223,,3.6,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.1865587,-85.7796202,Dollar/Discount Stores in Louisville 40214
Dollar Tree · Visited link,"4856 Cane Run Rd, Louisville, KY 40216",dollartree.com,(502) 975-3583,,4.2,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.181119,-86.0030151,Dollar/Discount Stores in Louisville 40214
Dollar General · Visited link,"4744 Bardstown Rd, Louisville, KY 40218",dollargeneral.com,(502) 654-8655,,4.0,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1775283,-85.76833,Dollar/Discount Stores in Louisville 40214
Dollar Smart · Visited link,"4110 Taylor Blvd, Louisville, KY 40215",,(502) 368-9383,,4.2,,38.182429,-85.9283676,Dollar/Discount Stores in Louisville 40214
Dollar General · Visited link,"10608 W Manslick Rd, Louisville, KY 40272",dollargeneral.com,(502) 208-7213,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.182429,-85.9283676,Dollar/Discount Stores in Louisville 40214
Family Dollar · Visited link,"2124 Bank St, Louisville, KY 40212",familydollar.com,(502) 208-2845,,3.8,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.182429,-85.9283676,Dollar/Discount Stores in Louisville 40214
Dollar General · Visited link,"4207 Medallion Ct, Louisville, KY 40219",dollargeneral.com,(502) 632-7085,,3.8,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1668836,-85.8266644,Dollar/Discount Stores in Louisville 40214
Family Dollar · Visited link,"4126 Taylor Blvd Hazelwood Shp Ctr, Louisville, KY 40215",familydollar.com,(502) 916-7084,,3.8,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.1821751,-85.9283592,Dollar/Discount Stores in Louisville 40214
Family Dollar · Visited link,"3201 Kristin Way, Louisville, KY 40216",familydollar.com,(502) 916-7073,,3.6,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.1821751,-85.9283592,Dollar/Discount Stores in Louisville 40214
Dollar Tree · Visited link,"4121 Shelbyville Rd St Matthews Pavilion, Louisville, KY 40207",dollartree.com,(502) 710-0545,,4.3,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.2533342,-85.7900989,Dollar/Discount Stores in Louisville 40214
Family Dollar · Visited link,"3277 Taylor Blvd, Louisville, KY 40215",familydollar.com,(502) 473-9403,,3.8,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2023815,-85.9246857,Dollar/Discount Stores in Louisville 40214
DG Market · Visited link,"8701 National Turnpike, Fairdale, KY 40118",dollargeneral.com,(502) 208-1082,,3.7,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2023815,-85.9246857,Dollar/Discount Stores in Louisville 40214
Dollar Tree · Visited link,"6801, 156 Dixie Hwy #155, Louisville, KY 40258",dollartree.com,(502) 654-8680,,4.3,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.2023815,-85.9246857,Dollar/Discount Stores in Louisville 40214
DG Market · Visited link,"200 E Broadway, Louisville, KY 40202",dollargeneral.com,(502) 276-7912,,3.1,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2023815,-85.9246857,Dollar/Discount Stores in Louisville 40214
Dollar General Market · Visited link,"3430 Taylor Blvd, Louisville, KY 40215",dollargeneral.com,(502) 438-9080,,3.8,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2023815,-85.9246857,Dollar/Discount Stores in Louisville 40214
Dollar General · Visited link,"409 W Oak St, Louisville, KY 40203",dollargeneral.com,(502) 665-0698,,2.6,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2023815,-85.9246857,Dollar/Discount Stores in Louisville 40214
Dollar General · Visited link,"1207 Gilmore Ln, Louisville, KY 40213",dollargeneral.com,(502) 785-0740,,3.7,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2023815,-85.9246857,Dollar/Discount Stores in Louisville 40214
Family Dollar · Visited link,"1419 W Jefferson St, Louisville, KY 40203",familydollar.com,(502) 302-6513,,3.5,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2023815,-85.9246857,Dollar/Discount Stores in Louisville 40214
Family Dollar · Visited link,"3417 W Broadway, Louisville, KY 40211",familydollar.com,(502) 438-9682,,3.4,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2023815,-85.9246857,Dollar/Discount Stores in Louisville 40214
Family Dollar · Visited link,"1234 W Broadway, Louisville, KY 40203",familydollar.com,(502) 495-3591,,3.5,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2023815,-85.9246857,Dollar/Discount Stores in Louisville 40214
Dollar General · Visited link,"4443 Cane Run Rd Ste 150, Louisville, KY 40216",dollargeneral.com,(502) 214-7871,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2023815,-85.9246857,Dollar/Discount Stores in Louisville 40214
Dollar General · Visited link,"1631 W Market St, Louisville, KY 40203",dollargeneral.com,(502) 792-0270,,3.8,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2023815,-85.9246857,Dollar/Discount Stores in Louisville 40214
Dollar General · Visited link,"4149 Taylor Blvd, Louisville, KY 40215",dollargeneral.com,(502) 309-9470,,3.5,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2023815,-85.9246857,Dollar/Discount Stores in Louisville 40214
Dollar General · Visited link,"2106 Brownsboro Rd, N Clifton Ave, Louisville, KY 40206",dollargeneral.com,(502) 272-0763,,2.3,"·
Delivery",38.2583921,-85.8496634,Dollar/Discount Stores in Louisville 40214
Dollar General · Visited link,"7005 Global Dr, Louisville, KY 40258",dollargeneral.com,(502) 785-1699,,4.0,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1402945,-86.0324321,Dollar/Discount Stores in Louisville 40214
Family Dollar · Visited link,"701 Valley College Dr, Louisville, KY 40272",familydollar.com,(502) 694-5520,,4.1,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.1402945,-86.0324321,Dollar/Discount Stores in Louisville 40214
Family Dollar · Visited link,"Cliffside Plaza, 1961 Brownsboro Rd, Louisville, KY 40206",familydollar.com,(502) 822-7939,,3.5,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2602857,-85.8534508,Dollar/Discount Stores in Louisville 40214
Family Dollar · Visited link,"2501 Dixie Hwy, Louisville, KY 40216",familydollar.com,(502) 916-7076,,3.6,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2148915,-85.9396181,Dollar/Discount Stores in Louisville 40214
Dollar Tree · Visited link,"4060 Taylorsville Road Hikes Point Plaza, Louisville, KY 40220",dollartree.com,(502) 579-8405,,4.0,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.2176975,-85.7670048,Dollar/Discount Stores in Louisville 40214
